clinicid,hospitalname,IsHospital,City,Province,RegionName
C5F5A733716C32CDC8DA76F30827420D,"Metro Antipolo Hospital and Medical Center, Inc.",True,Antipolo City,Rizal,IV-A
382EB7CFC227924EADB64FFC62BB0E58,San Juan De Dios Hospital,True,Pasay,Manila,NCR
5001C2F5718EA51B03F9BAC94EDBE5B8,"Metro Antipolo Hospital and Medical Center, Inc.",True,Antipolo City,Rizal,IV-A
D0683D8499A7DBD42EE1ABBB938E090B,Indigenous Peoples Hospital,True,Aritao,Nueva Vizcaya,II
7EC4861B11FDB545BB88B9F540AC925B,Veterans Regional Hospital,True,Bayombong,Nueva Vizcaya,II
656D366D457C77166C48C6B30A909702,Manila Doctors Hospital,True,Manila,Manila,NCR
EDF96CEF9D706A65C9ADAF1FA871FD28,The Medical City,True,Pasig,Manila,NCR
EDC3EE4D3D7407248D6ACF00414D7772,Far Eastern University-Nicanor Reyes Medical Foundation,True,Quezon City,Manila,NCR
8D406497AC87D9B972F805E2F63F964F,De La Salle University Medical Center,True,Dasmariñas City,Cavite,IV-A
F35537CB63B3C6F0C82FF3D27E37814F,UP-Philippine General Hospital,True,Manila,Manila,NCR
9C66D12FCCADCF1568788CEB7BC8AE15,St. Luke's Medical Center-Global City,True,Taguig,Manila,NCR
AE3DE1A9D0852745A3596DF17507F718,St. Luke's Medical Center-Quezon City,True,Quezon City,Manila,NCR
9D50BCC2D13C9160FCF2A3FD160252A6,City of General Trias Doctors Medical Center,True,General Trias,Cavite,IV-A
E91CC44798F02DEBDED730AAF2453FE5,City of Imus Doctors Hospital,True,Imus City,Cavite,IV-A
DF934F579F2CFBD5EADC33AF86B60A6C,South Imus Specialist Hospital,True,Imus City,Cavite,IV-A
D3CFF5EE422BC11366792285CD0B6B93,"Dr. Uy Hospital, Inc.",True,Iligan City,Lanao del Norte,X
610139AFA33FD14569CA5713C1057FE1,"Dr. Uy Hospital, Inc.",True,Iligan City,Lanao del Norte,X
FB387072AD549C098928FCB1E0011533,Divine Word Hospital,True,Tacloban City,Leyte,VIII
170D889B454173DB5CA041019CE726DE,University of Perpetual Help Dalta Medical Center,True,Las Piñas,Manila,NCR
B2A3C1459A5E98694B1F8CE495A9906C,Lipa Medix Medical Center,True,Lipa City,Batangas,IV-A
68F24A4E5F0A836969E4D293FD2EEC92,Sacred Heart Medical Center,True,Angeles City,Pampanga,III
BE5DFEB671C12D7520445B9292E10D13,Central Luzon Doctors' Hospital,True,Tarlac City,Tarlac,III
9AA0DCE52AA3D079651FEA16432680E6,The Medical City,True,Pasig,Manila,NCR
D2817E5B9188A8FAC590CB6C263F2222,Allied Care Experts (ACE) Medical Center - Valenzuela,True,Valenzuela,Manila,NCR
F25077A39C1AADDC902D97E5832940AE,Meycauayan Doctors Hospital,True,Meycauayan City,Bulacan,III
3824AB9A06B2D12D1221C7F79BD17DA5,Cebu Doctor's University Hospital,True,Cebu City,Cebu,VII
EF8482951598F03CBEAF972B8E05FFDD,Cebu Doctor's University Hospital,True,Cebu City,Cebu,VII
7126C3A6111F0DC9F0BC7ECD4325B63D,St. Catherine of Alexandria Foundation and Medical Center,True,Angeles City,Pampanga,III
962A419A5988EE0C9DA912986EF18481,PRI Medical Center,True,Angeles City,Pampanga,III
CA8A2575F96034775C7DC00162FCC27F,Pope John Paul II Hospital and Medical Center,True,Las Piñas,Manila,NCR
926356D4802A1BFC463E3D57DE581ED8,Pope John Paul II Hospital and Medical Center,True,Las Piñas,Manila,NCR
FAF8F2D772AF73F6C37E91B0F0430CF5,Capitol University Medical Center,True,Cagayan de Oro,Misamis Oriental,X
C8632BE6D99D932350491C9FA87159D7,Margosatubig Regional Hospital,True,Margosatubig,Zamboanga del Sur,IX
15A01980EAB4D075EE6D2A9DA30BF017,The Medical City,True,Pasig,Manila,NCR
983C61AE6B8A029A928172E94A7FE44F,Taytay Doctors Hospital,True,Taytay,Rizal,IV-A
213D80A57FA55B53024286F296C3941E,San Mateo Medical Center,True,San Mateo,Rizal,IV-A
D4CB74874CEBC08E5B8001772876A9AE,Quirino Memorial Medical Center,True,Quezon City,Manila,NCR
FFA54840A3C240E0725C16C7FA48281C,Iloilo Mission Hospital,True,Iloilo City,Iloilo,VI
C89CEF51792C2C4420221BA3964E5165,South Imus Specialist Hospital,True,Imus City,Cavite,IV-A
9BFDC40AC4A69D961AB44DE9268FD07D,Vian Family Hospital I,True,Valenzuela,Manila,NCR
C66E591693FD6E7B26FC5A60EFB68817,Eastern Visayas Regional Medical Center,True,Tacloban City,Leyte,VIII
DFC0413E0198995CE87C35CD3885E912,Dr. Jesus C. Delgado Memorial Hospital,True,Quezon City,Manila,NCR
F373C0EAA6D88216BE0F8F9085E8A5EC,Davao Doctor's Hospital,True,Davao City,Davao del Sur,XI
7AF30E45AE2C3B194EF8E9A9162811D2,University of Cebu Medical Center,True,Mandaue City,Cebu,VII
65C57C59B1C396FB0BEE33D21A7FE822,"Perpetual Succour Hospital of Cebu, Inc.",True,Cebu City,Cebu,VII
FCC4103FCAF40D4720096EA4ED0FA2A7,ACE Medical Center - Cebu,True,Cebu City,Cebu,VII
2D1CF69466793FFABE159495A3C28825,Allied Care Experts (ACE) Medical Center - Valenzuela,True,Valenzuela,Manila,NCR
B2F24AD52942EA9EADDA8AC7B7DB4F54,Brigino General Hospital,True,San Jose del Monte City,Bulacan,III
E670686B2FDEF49617758E01E648B0B7,E. Zarate Medical Center,True,Las Piñas,Manila,NCR
54D11A7D39E83966FDA2F76219587D70,Camarin Doctors Hospital,True,Caloocan,Manila,NCR
B193A092F2D6F4063F7F230CC1DE3317,QualiMed Hospital (Altaraza),True,San Jose del Monte City,Bulacan,III
F7E7C086E6E8E8F319179D602E0CC670,Bicutan Medical Center,True,Taguig,Manila,NCR
855CC052EBE2B1558F6848D247BE8C91,Iloilo Doctor's Hospital,True,Iloilo City,Iloilo,VI
B0957672158B7913F5ABD8D6F4E9D50E,University of the East Ramon Magsaysay Memorial Medical Center,True,Quezon City,Manila,NCR
FD2DBDCD4DBBE9512BA1A119014F6A5C,San Juan Medical Center,True,San Juan,Manila,NCR
01DD6A7C493607E115255B7E72DE5F40,Bishop Joseph Regan Memorial Hospital,True,Tagum City,Davao del Norte,XI
97EA23024B2AD96252AF3583DCE92D5F,Bishop Joseph Regan Memorial Hospital,True,Tagum City,Davao del Norte,XI
025656EE7E26CC93F4578C3106676F42,Isabela Doctors' General Hospital,True,Ilagan City,Isabela,II
804A372A28109DE1050CE3C0738B1EB4,"Brokenshire Integrated Health Ministries, Inc.",True,Davao City,Davao del Sur,XI
12853EA82BCC01634317345A2175A51D,Ricardo Limso Medical Center,True,Davao City,Davao del Sur,XI
42ACA308383EF9A5E38B0AB32B542DD5,Cristino M. Paragas Memorial Community Hospital,True,Zamboanga City,Zamboanga del Sur,IX
08648E60AC32D2C805AB6B0E0C174180,Jose B. Lingad Memorial Hospital,True,San Fernando City,Pampanga,III
E855C133AC38E1B4D136B6A4C12C4826,Medical Center Imus,True,Imus City,Cavite,IV-A
D6C4516DCE9459A651944DE3729E7427,M.V. Santiago Medical Center,True,Trece Martires City,Cavite,IV-A
C6BB5B7C76D884E6EE984F5F2132F42F,City of Imus Doctors Hospital,True,Imus City,Cavite,IV-A
BD4341B9F5D6BD9C55B3FDE4B287BD50,Jose B. Lingad Memorial Hospital,True,San Fernando City,Pampanga,III
6D9014DB7E6634821274DF396BC3E372,Ortigas Hospital and Healthcare Center,True,Cainta,Rizal,IV-A
75B2B235A1A34FBA3F4E6E64ADF8532C,Fatima University Medical Center - Antipolo City,True,Antipolo City,Rizal,IV-A
A4B5A70CA8CF24D0EB4330748D1E72E5,Chinese General Hospital & Medical Center,True,Manila,Manila,NCR
2B74BE52B8B68AFDC9BA228F485C71BC,Mary Mediatrix Medical Center,True,Lipa City,Batangas,IV-A
DF1587ED91223BCB29B80F5BDCB9F3FA,Metro Lipa Medical Center,True,Lipa City,Batangas,IV-A
115672407A04AC04CBE1A44C16AC4F26,Jose B. Lingad Memorial Hospital,True,San Fernando City,Pampanga,III
C44BFDFA0357E84E7243173B7BDEE5A9,Cebu Provincial Hospital (Carcar City),True,Carcar City,Cebu,VII
6DAC7E59AACAE96BD6B9EC6B9AFA1E4C,Hope General Hospital,True,Quezon City,Manila,NCR
0CBB6F500327AA6D8E0240AB068FBFB3,Dr. Jesus C. Delgado Memorial Hospital,True,Quezon City,Manila,NCR
10F99288A55B29B14BD6BC156D37F692,Bautista Hospital,True,Cavite City,Cavite,IV-A
E1167934199D77373E07E33EED0622DD,Asian Hospital and Medical Center,True,Muntinlupa,Manila,NCR
1EE634C4211A128142ECEF927787F0AF,Asian Hospital and Medical Center,True,Muntinlupa,Manila,NCR
E7AA803CB22F5AEA99CAA8C91FCF94E5,"Perpetual Succour Hospital of Cebu, Inc.",True,Cebu City,Cebu,VII
083B8170E8BCB3639297229B000B39B6,Las Piñas Doctor's Hospital,True,Las Piñas,Manila,NCR
C6447365729A6462AC3BF23804A39BD5,The Medical City,True,Pasig,Manila,NCR
F6AED15F2BE438A3EB192C8AE3A1436C,Quirino Memorial Medical Center,True,Quezon City,Manila,NCR
A75361CE50E67179D38F7082D687B571,Allied Care Experts (ACE) Medical Center - Quezon City,True,Quezon City,Manila,NCR
1A0533E707855DBFFD6348FDBF462CD2,Fatima University Medical Center - Antipolo City,True,Antipolo City,Rizal,IV-A
FA702E35319D3F9B53342314A075F1CF,SJDM Muzon Medical Center,True,San Jose del Monte City,Bulacan,III
004BD77F07742AD928539B001CAE96DA,MCUFilemon Dionisio Tanchoco Medical Foundation Hospital,True,Caloocan,Manila,NCR
B6770AF9BF892B0D4DBBC1AA5A3201A4,QualiMed Clinic (Sta. Rosa),True,Santa Rosa City,Laguna,IV-A
1D03841EA08E08C6E1C43CEE7E07AAAA,Victor R. Potenciano Medical Center,True,Mandaluyong,Manila,NCR
C090DFE166FA2D6830FE7EEC1BD06B73,Makati Medical Center,True,Makati,Manila,NCR
91BE0E18777CE6C751271FCC00D93D87,Toledo City General Hospital,True,Toledo City,Cebu,VII
925CDEF65F6A1D131FD8CA6C867C5C0A,"St. James Hospital, Inc.",True,Santa Rosa City,Laguna,IV-A
A88525DDE7CE809D7678FA53A4720012,"Divine Mercy Hospital, Inc.",True,San Pedro City,Laguna,IV-A
23C84F1D392D1453B7A1E380BD6ACD0A,"St. James Hospital, Inc.",True,Santa Rosa City,Laguna,IV-A
1AF1A2E1C891B3CB9FAD0A57D927A492,Unihealth Southwoods Hospital,True,Biñan City,Laguna,IV-A
788292A2CDB9FA425FF5FB269688BEFD,West Lake Medical Hospital,True,San Pedro City,Laguna,IV-A
1424A2874FBE1B99F48B836CA8952541,Vicente Sotto Memorial Medical Center,True,Cebu City,Cebu,VII
132F08E1DAACCA838EAD693EF186E689,Maayo Medical,True,Mandaue City,Cebu,VII
E81152CDCE9A0D6AD71DF1219CB2EB23,Allegiant Regional Care Hospitals (ARC),True,Lapu-Lapu City,Cebu,VII
EC69AFAC0D09F2914D811FA665D06E54,Butuan Doctor's Hospital,True,Butuan City,Agusan del Norte,XIII
D855EF37FB3C07F657A489EAB125FC3E,Unihealth-Parañaque Hospital and Medical Center,True,Parañaque,Manila,NCR
F70576B9278D9A5C4814046749627269,Parañaque Doctor's Hospital,True,Parañaque,Manila,NCR
4D951E4A84953A9CBD85CFCBEDE14509,Diliman Doctors Hospital,True,Quezon City,Manila,NCR
1E360E456BB346D5EC2E9D6B411A323F,San Mateo Medical Center,True,San Mateo,Rizal,IV-A
F4435C4B14DCF4635EFD9F8ED62290C7,St. Luke's Medical Center-Quezon City,True,Quezon City,Manila,NCR
BD4BCA1E5C7F6A0BF5D5BEF566D34042,Cebu Doctor's University Hospital,True,Cebu City,Cebu,VII
EED2C82361D3923A13A3DBA8D10E8715,University of Cebu Medical Center,True,Mandaue City,Cebu,VII
88E71A1993534C0FA5327A63FDEB75BD,Isidro C. Kintanar Memorial Hospital,True,Argao,Cebu,VII
0BF9E0FC13EE97DF2B68EEB8AE8A2B39,Isidro C. Kintanar Memorial Hospital,True,Argao,Cebu,VII
945334DB348CED892F4790B8B1A2CD53,Hospital of the Holy Cross,True,Calapan City,Oriental Mindoro,IV-B
DCE15CA525543546E4606E19DED774FF,Luna Goco Medical Center,True,Calapan City,Oriental Mindoro,IV-B
8AF954D1509E853D1559C7653CC68EA1,Ma. Estrella General Hospital,True,Calapan City,Oriental Mindoro,IV-B
5D4341B5017F17D05CA411753D923463,Lipa Medix Medical Center,True,Lipa City,Batangas,IV-A
AA052871FCF883780072ADA1301E9773,Mary Mediatrix Medical Center,True,Lipa City,Batangas,IV-A
F170F7972469F0240029227F58BDB4AE,Asian Hospital and Medical Center,True,Muntinlupa,Manila,NCR
ABA86EB7E02EAE5D58F28974EC917C73,Daniel O. Mercado Medical Center,True,Tanauan City,Batangas,IV-A
E71DCA519A9758E28DAC9F1804B297CD,United Doctors of St. Camillus de Lellis Hospital,True,Batangas City,Batangas,IV-A
CD38F5966780CB1CC56D6A8C3FF22EA0,Lipa Medix Medical Center,True,Lipa City,Batangas,IV-A
BCBBE077E03672F38B53FC30865F577A,Batangas Healthcare Specialists Medical Center,True,Batangas City,Batangas,IV-A
54B352116069F22A7B46FB2E2917732A,"Nazareth General Hospital, Inc.",True,Dagupan City,Pangasinan,I
CDAF0F49F125851AE975F4E3A063DB52,Mary Johnston Hospital,True,Manila,Manila,NCR
D3416ACBE6CD441C5FEA6BF3A9816CD9,ManilaMed - Medical Center Manila,True,Manila,Manila,NCR
23A2E2FA1AE30CB90D42A7D53D1BF790,Dr. Fe del Mundo Medical Center,True,Quezon City,Manila,NCR
A24904E5D3ED28EAE9225FD787F64A71,Manila Doctors Hospital,True,Manila,Manila,NCR
5B80DEDF31C1B00D98E7F24C45CD3C1C,Manila Doctors Hospital,True,Manila,Manila,NCR
EC151B6ECBB40275F4AC68BC99635554,ManilaMed - Medical Center Manila,True,Manila,Manila,NCR
F46F61CD63260F08D5E9873280CFB833,Asian Hospital and Medical Center,True,Muntinlupa,Manila,NCR
3724B218F56FC9192EFA744B62F4BD1C,Zamboanga Peninsula Medical Center,True,Zamboanga City,Zamboanga del Sur,IX
755E7BABE12F5F5B55756943FAB23A2C,West Metro Medical Center,True,Zamboanga City,Zamboanga del Sur,IX
4B2D49E33F70A62F9488C6069E1879C2,Zamboanga Peninsula Medical Center,True,Zamboanga City,Zamboanga del Sur,IX
DAA178B0FD24B633634B00B9E8781FE2,Camarin Doctors Hospital,True,Caloocan,Manila,NCR
B9648E4DC6A5AD47BEA0C9023E810DFD,Medical Center Taguig,True,Taguig,Manila,NCR
FFB7AC22255BD36E37FE1185603892FC,Mary Mediatrix Medical Center,True,Lipa City,Batangas,IV-A
0271B2789051BD61D1B7D97BA4FE6449,St. Clare's Medical Center,True,Makati,Manila,NCR
938A56471D1A3FB0F01F1B04AD30F398,Palawan Medical Mission Group Multipurpose Cooperative,True,Puerto Princesa City,Palawan,IV-B
B8248E8A48C474575DD986A767145894,ACE Dumaguete Doctors,True,Dumaguete City,Negros Oriental,VII
FC6C370893059E7241288DC04DB24EE7,Maayo Medical,True,Mandaue City,Cebu,VII
984DA878ED3CBFE513B2DC947A15F7A7,Cebu (Velez) General Hospital,True,Cebu City,Cebu,VII
8803F7FA56465A59D0C1A12EC666F533,Andres Soriano Memorial Hospital Cooperative,True,Bislig City,Surigao del Sur,XIII
DD5DB93A1D7B73CC6B3E36F136F7D99F,Ridon's St. Jude Medical Center,True,Olongapo City,Zambales,III
B0B71716D48B6A4FD99AC5A791A79D98,The Medical City Clark,True,Mabalacat City,Pampanga,III
5B5C772A9DE501B3E045FFA86178F800,Our Lady of Lourdes Hospital,True,Manila,Manila,NCR
15DD27D1E33BB4F584E33E7AB49608D1,Graman Medical & Maternity Hospital,True,Malolos City,Bulacan,III
DF4DC4A2A2E34014279A7FE7DD5FD47B,Maria Reyna Xavier University Hospital,True,Cagayan de Oro,Misamis Oriental,X
C65179850BB8BBBDCDE179BBB5823F2C,Polymedic Medical Plaza,True,Cagayan de Oro,Misamis Oriental,X
B2EDC81D693B1DFF6B2BE80A70294A43,Madonna and Child Hospital,True,Cagayan de Oro,Misamis Oriental,X
4187252AAD1F374C3ADAD9CDF1A8CDC2,"St. Dominic Medical Center, Inc.",True,Bacoor City,Cavite,IV-A
CF13D0708D43D18FDBA8F98BFC6AB42B,Jose Songco Lapid District Hospital,True,Porac,Pampanga,III
79976930D5B363B51B6E7557AC2DAFD2,"Naic Doctors Hospital, Inc.",True,Naic,Cavite,IV-A
D03C09DC34C53657AFF1F459A86B20ED,San Pablo Colleges Medical Center,True,San Pablo City,Laguna,IV-A
BB6023F7E8817EDA36CAE6B7405EE65D,"Nueva Ecija Good Samaritan Health Care System, Inc. (Cabanatuan City)",True,Cabanatuan City,Nueva Ecija,III
0D193DD707AB2587B85ECE156CE8C5D0,Cardinal Santos Medical Center,True,San Juan,Manila,NCR
89C44761D7BAFBA48B64D0477DFB544E,The Medical City,True,Pasig,Manila,NCR
D95A83EC34CFD0B4F0BCAC275A26913A,"Evangelista Medical Specialty Hospital, Inc.",True,San Pedro City,Laguna,IV-A
C3FEFF36F100596A451A7AB3F53075D9,Global Care Medical Center of Canlubang,True,Calamba City,Angeles,IV-A
0BC62AFCE4C0004839D37C08C5F0528A,Gentri Medical Center and Hospital Inc,True,General Trias,Cavite,IV-A
36B3D2F1755BB2EEFB004B1B8F13F072,Global Medical Center of Laguna,True,Cabuyao City,Laguna,IV-A
383E1FEBFB5246868B834D73C3344C86,Calamba Doctor's Hospital,True,Calamba City,Laguna,IV-A
7C6FDD4C7DC4F4D7BBD1F7361B32AB4B,City of General Trias Doctors Medical Center,True,General Trias,Cavite,IV-A
FC3B60165411BB4CA7B0F03FECC0CDB5,Calamba Medical Center,True,Calamba City,Laguna,IV-A
1E3FF24D9A50CE3A2A2CCA2BAF925A73,QualiMed Clinic (Sta. Rosa),True,Santa Rosa City,Laguna,IV-A
DC9B1F479F6893E3B4D2C5EFC3FB0F05,Daniel O. Mercado Medical Center,True,Tanauan City,Batangas,IV-A
DD34C8F1D06E553A0C847A31F19230EA,Makati Medical Center,True,Makati,Manila,NCR
9ABF5E9F011188033B268661B9DAA499,Mary Mediatrix Medical Center,True,Lipa City,Batangas,IV-A
EE2EA69E96EDAE297E79B835E3D75BA5,St. Frances Cabrini Medical Center,True,Santo Tomas,Batangas,IV-A
27C374F8F7A30C7930A931FDEE28FAD5,Makati Medical Center,True,Makati,Manila,NCR
99624ABE955BBFCD4B3F53A279165641,Mary Mediatrix Medical Center,True,Lipa City,Batangas,IV-A
3E50E8000ABCAE07F804133720D7D172,Metro Lemery Medical Center,True,Lemery,Batangas,IV-A
A2FA685F91421D4B7698F2399DCB1700,Tagaytay Hospital and Medical Center,True,Tagaytay City,Cavite,IV-A
3680E8E70B3306A6A18479170F61C48F,Tagaytay Hospital and Medical Center,True,Tagaytay City,Cavite,IV-A
DE11D2D6EE38EB6E66BC4C1B9F9F41BA,St. Paul Hospital Cavite,True,Dasmariñas City,Cavite,IV-A
F8C28D67E9D2C4D82C8D25F4C4678104,Providence Hospital,True,Quezon City,Manila,NCR
EB3E78A6D08BC2AAD5AB094608A71C77,St. Luke's Medical Center-Global City,True,Taguig,Manila,NCR
41484BAD9D6FD4CFA74F471072592664,St. Luke's Medical Center-Quezon City,True,Quezon City,Manila,NCR
D916D57CB76B24368DB917A7F40E0484,Silliman University Medical Center,True,Dumaguete City,Negros Oriental,VII
60438B39047B64189D7CC0A6F7DD5DF8,ACE Dumaguete Doctors,True,Dumaguete City,Negros Oriental,VII
F5E298925DABA7141E05EF336AE52E30,Assumption Specialty Hospital and Medical Center,True,Antipolo City,Rizal,IV-A
5F04CBCC7F0A335ED1517E9F24FFB30E,The Medical City Clark,True,Mabalacat City,Pampanga,III
D1D0CE9CB7DC63978000E8D3B82C3F74,Allied Care Experts (ACE) Medical Center - Quezon City,True,Quezon City,Manila,NCR
ADAEDFCB189C2913DB383791AF9B8EC3,Dr. Jesus C. Delgado Memorial Hospital,True,Quezon City,Manila,NCR
5C32E3E44A68946C2A47629190BD9159,East Ave. Medical Center,True,Quezon City,Manila,NCR
07C3F887CC69CAF06F342A367CFE6304,Las Piñas City Medical Center,True,Las Piñas,Manila,NCR
A7A0A1F4201D3A346C365914C1EBB3BD,Unihealth Quezon Hospital & Medical Center,True,Tayabas City,Quezon,IV-A
45C8B0960D5D24AEC0AE9A190725BC0A,Lucena United Doctors Hospital,True,Lucena City,Quezon,IV-A
90EE95B54C20D0991531360036611C37,"La Viña General Hospital, Inc.",True,Valencia City,Bukidnon,X
F1037E48FB24A77A55DC0B9AB2F67F66,Manila Doctors Hospital,True,Manila,Manila,NCR
FD068634F56443E7EF424870DB309A61,Manila Doctors Hospital,True,Manila,Manila,NCR
523D0B250CF3FC7A5A04AEC43FD55E43,Mariano Marcos Memorial Hospital & Medical Center,True,Batac City,Ilocos Norte,I
1124BA177F7D0F77F243297B70D5B005,Karmelli Clinic and Hospital,True,Laoag City,Ilocos Norte,I
798B9CA6D05CFD023DED6495DCBD41CC,Cardinal Santos Medical Center,True,San Juan,Manila,NCR
17ADC83A59407C838C168B433DA1D767,Madonna and Child Hospital,True,Cagayan de Oro,Misamis Oriental,X
72DEE70A8D52E44DD4E2BD463B806FFE,Unihealth Southwoods Hospital,True,Biñan City,Laguna,IV-A
659815CCCF7B2A3C4BC88C198377A778,West Lake Medical Hospital,True,San Pedro City,Laguna,IV-A
03BA283FED2772F4E477EEA4F0F236B8,Carmona Hospital and Medical Center,True,Carmona,Cavite,IV-A
A81D0525B1BF67680570FA60790B8E07,South City Hospital and Medical Center,True,Bacoor City,Cavite,IV-A
88DCC5A4BD60FACF01829DC481C65C8E,"Evangelista Medical Specialty Hospital, Inc.",True,San Pedro City,Laguna,IV-A
8C3B5E395A73855EB15BF81D2F249F00,Maria Reyna Xavier University Hospital,True,Cagayan de Oro,Misamis Oriental,X
58AEDFA8090B3BD19179BDA8615A2690,Capitol University Medical Center,True,Cagayan de Oro,Misamis Oriental,X
5DCD85B7BFF48FD3578701220D13FC13,Global Care Medical Center of Bay,True,Bay,Laguna,IV-A
BA0745192120CBDA87DA3DE261EC9F02,"Manila Adventist Medical Center & School of Medical Arts, Inc.",True,Pasay,Manila,NCR
7EA7FDE02E53834CF198B5FF640E0D18,St. Clare's Medical Center,True,Makati,Manila,NCR
DEABEAF0BC00589D890FA81D23F56BF5,San Antonio Medical Center,True,Lipa City,Batangas,IV-A
5206920A9E23AD2413F349C1390B748E,"Apalit Doctors Hospital, Inc.",True,Apalit,Pampanga,III
03B8166BF7142A471508555AEE7BE6EF,Immaculate Heart of Mary Hospital,True,Virac,Catanduanes,V
04AB1F885B52ADC7A11278073B3C4F74,Santa Rosa Hospital and Medical Center,True,Santa Rosa City,Laguna,IV-A
08FDAFC9044ABA4786C56F056535F280,"St. John the Baptist Medical Center, Inc",True,Calamba City,Laguna,IV-A
64F72494FA3C919E2B30AE6FBEDF9A32,Misamis Oriental Provincial Hospital (Gingoog City Branch),True,Gingoog City,Misamis Oriental,X
FEC4A76FF20508CB6C36CF6B37FEA805,UP-Philippine General Hospital,True,Manila,Manila,NCR
878C04F03E333F1BC8707C8F0AD6A3E9,Sta. Cecilia Medical Center,True,Iba,Zambales,III
FBD4C23E175C533D7887CF4C717FAC7E,St. Patrick's Hospital Medical Center,True,Batangas City,Batangas,IV-A
DFE66CD233DED2FE4E706DC4BCFE7A50,World Citi Medical Center,True,Quezon City,Manila,NCR
BB755C75D2D850102B44E3EDCEF3E99C,The Medical City,True,Pasig,Manila,NCR
58A3C88F8354D4464AD552A6AB7CE400,Pasig City Children's Hospital,True,Pasig,Manila,NCR
A47CAB1DF307C338B6843EB72D9EE91E,Pasig City Children's Hospital,True,Pasig,Manila,NCR
19BF54221C2A7ACC39E53408DA0B4612,Asian Hospital and Medical Center,True,Muntinlupa,Manila,NCR
6AC9AE1743524CDF9197F1EA50412D72,Parañaque Doctor's Hospital,True,Parañaque,Manila,NCR
E7BA959DE901F17D3F72929C945DF002,"Laguna Doctors Hospital, Inc.",True,Santa Cruz,Laguna,IV-A
165CBE7BA268F8D7901F5EDBC896084E,Victor R. Potenciano Medical Center,True,Mandaluyong,Manila,NCR
26FDF7A66CA64F8A53765BF80D84A4ED,Global Medical Center of Laguna,True,Cabuyao City,Laguna,IV-A
DA92CE36D3C841C78A1DC24EA5ABCB72,Global Care Medical Center of Canlubang,True,Calamba City,Angeles,IV-A
